client_id,age_group,client_tier,preferred_channel,acquisition_channel,boutique_id,boutique_name,boutique_city,region,boutique_format,boutique_sales_tier,boutique_clienteling_maturity,boutique_wfj_focus_flag,boutique_digital_adoption_score,advisor_id,advisor_tenure_years,advisor_client_book_size,advisor_productivity_tier,primary_division,primary_category,secondary_category_interest,cross_category_flag,strategic_division_opportunity,last_purchase_days,purchase_frequency_12m,transaction_count_12m,total_units_12m,atv,upt,total_spend_12m,lifetime_spend,average_order_value,categories_purchased,relationship_tenure_years,high_value_client_flag,client_value_score,online_visits_90d,product_page_views_90d,fashion_page_views_90d,beauty_page_views_90d,wfj_page_views_90d,wishlist_additions_90d,high_intent_browsing_flag,app_engagement_score,last_campaign_type,campaign_sent_30d,campaign_open_30d,campaign_click_30d,campaign_conversion_30d,days_since_last_campaign,digital_campaign_click_rate,appointment_scheduled_flag,appointment_completed_flag,appointment_conversion_flag,days_since_last_appointment,appointment_count_12m,boutique_visits_12m,email_open_rate,email_opt_in_flag,sms_opt_in_flag,client_contactable_flag,preferred_contact_method,service_interaction_12m,return_or_exchange_12m,estimated_return_rate,client_satisfaction_score,service_recovery_flag,clienteling_touchpoints_90d,event_attendance_12m,advisor_follow_up_flag,repeat_purchase_probability_true,repeat_purchase_90d,estimated_clienteling_revenue,recency_score,frequency_score,monetary_score,rfm_score,engagement_score,digital_intent_score,campaign_engagement_score,service_risk_score,luxury_value_band,client_segment,recommended_action,predicted_repeat_purchase_probability,model_priority_group
C004144,55-64,Core,Online,Social Media,B009,Washington DC Boutique,Washington DC,Northeast,Mixed Boutique,Tier 3,Emerging,0,66,B009_A06,3,265,Emerging,Fashion,Ready-to-Wear,Shoes,1,Medium Strategic Value,125,2,2,2,4111.98,1.0,8223.96,21761.42,4111.98,2,0,0,6.25,10,70,11,0,1,2,1,19.2,No Recent Campaign,0,0,0,0,999,0.298,0,0,0,999,2,0,0.219,1,0,1,Email,2,0,0.0,88.8,0,2,0,0,0.4654,1,1913.71,2,3,4,9,17.9,35.5,0.0,5.6,Core Value,Fashion-First Client,"Recommend styling appointment, new collection preview, or category expansion outreach.",0.3688,Low Priority
C004145,55-64,High Potential,Online,Boutique Walk-In,B010,Digital / E-Commerce,Digital,Digital,Digital,Digital,Digital,0,95,DIGITAL_POOL,0,0,Digital,Fashion,Shoes,Shoes,1,Medium Strategic Value,26,5,5,8,7202.46,1.6,36012.3,116961.6,7202.46,1,1,1,9.41,21,42,5,3,0,5,1,60.2,Fragrance Launch,1,0,0,0,10,0.355,0,0,1,999,1,0,0.221,1,0,1,Email,3,0,0.0,90.1,0,1,0,0,0.9124,1,6571.38,5,5,5,15,24.5,46.6,25.0,5.0,High Value,Digital High-Intent Client,"Use digital retargeting, wishlist follow-up, and appointment conversion prompt.",0.8963,High Priority
C004146,45-54,Core,Online,Boutique Walk-In,B006,Dallas Boutique,Dallas,South,Mixed Boutique,Tier 2,Developing,1,72,B006_A05,2,142,Emerging,Fragrance & Beauty,Beauty Services,Fashion Entry,1,Scale Opportunity,150,6,6,12,100.47,2.0,602.82,1457.06,100.47,1,0,0,4.65,12,60,12,12,4,2,1,30.0,WFJ Appointment Invite,1,0,0,0,28,0.17,0,0,0,999,2,0,0.667,1,1,1,Email + SMS,3,0,0.0,97.8,0,1,0,0,0.6538,1,65.69,2,5,2,9,22.3,39.6,25.0,1.1,Entry Value,Core Client,Maintain regular lifecycle communication and monitor for upgrade or churn signals.,0.7436,Medium Priority
C004147,25-34,Core,Online,Online Search,B001,NYC Flagship,New York,Northeast,Flagship,Tier 1,Advanced,1,88,B001_A04,1,50,Core,Fragrance & Beauty,Fragrance,,0,Scale Opportunity,57,0,0,0,0.0,0.0,0.0,107.86,292.97,2,4,0,2.44,15,105,7,12,0,1,1,76.2,Private Event,1,0,0,0,27,0.152,0,0,0,999,0,0,0.527,0,0,0,Do Not Contact,0,0,0.0,76.2,0,0,0,0,0.328,0,24.02,4,1,1,6,15.2,46.7,25.0,11.9,Entry Value,Non-Contactable Client,Do not contact directly; monitor behavior and rely on owned-channel experience.,0.3701,Low Priority
C004148,35-44,Core,Boutique,Referral,B003,Beverly Hills Boutique,Los Angeles,West,Flagship,Tier 1,Advanced,1,86,B003_A12,3,101,Emerging,Fashion,Accessories,Accessories,1,Medium Strategic Value,127,1,1,1,1312.53,1.0,1312.53,3710.61,1312.53,2,1,0,5.37,3,12,6,3,2,1,0,33.3,Welcome Journey,1,1,0,0,27,0.197,0,0,0,999,0,3,0.324,0,1,1,SMS,0,0,0.0,95.5,0,0,0,0,0.3112,1,408.51,2,2,3,7,13.9,14.7,50.0,2.3,Entry Value,Core Client,Maintain regular lifecycle communication and monitor for upgrade or churn signals.,0.35,Low Priority
C004149,45-54,Core,Boutique,Boutique Walk-In,B007,San Francisco Boutique,San Francisco,West,Fashion Boutique,Tier 2,Developing,0,78,B007_A04,7,246,High Performer,Fashion,Ready-to-Wear,,0,Medium Strategic Value,298,5,5,6,1914.28,1.2,9571.4,24740.79,1914.28,1,1,0,6.03,2,6,7,3,4,0,0,28.1,Reactivation,1,0,0,0,7,0.195,0,0,0,999,1,3,0.053,0,0,0,Do Not Contact,2,0,0.0,80.5,0,1,0,1,0.14,0,67.01,1,5,4,10,12.1,12.6,25.0,9.8,Core Value,Fashion-First Client,"Recommend styling appointment, new collection preview, or category expansion outreach.",0.2078,Low Priority
C004150,45-54,Core,Boutique,Email Campaign,B008,Boston Boutique,Boston,Northeast,Fragrance & Beauty Boutique,Tier 3,Emerging,0,68,B008_A08,6,241,Core,Fashion,Shoes,Fine Jewelry Interest,1,Medium Strategic Value,59,0,0,0,0.0,0.0,0.0,0.0,2693.73,5,6,0,1.7,5,35,7,8,9,1,1,60.5,Beauty Replenishment,1,0,0,0,12,0.128,0,0,0,999,1,2,0.196,0,0,0,Do Not Contact,0,0,0.0,80.7,0,1,1,0,0.3907,0,263.14,4,1,1,6,12.1,38.1,25.0,9.7,Entry Value,Non-Contactable Client,Do not contact directly; monitor behavior and rely on owned-channel experience.,0.3301,Low Priority
C004151,25-34,Core,Online,Social Media,B001,NYC Flagship,New York,Northeast,Flagship,Tier 1,Advanced,1,88,B001_A08,4,276,High Performer,Fragrance & Beauty,Makeup,Skincare,1,Scale Opportunity,15,1,1,2,240.9,2.0,240.9,496.02,240.9,1,2,0,4.45,3,15,2,11,2,1,0,56.0,Fragrance Launch,1,0,0,0,5,0.362,0,0,0,999,0,1,0.569,1,0,1,Email,0,0,0.0,78.0,0,1,0,0,0.5851,1,140.96,5,2,2,9,17.6,21.9,25.0,11.0,Entry Value,Core Client,Maintain regular lifecycle communication and monitor for upgrade or churn signals.,0.6168,Medium Priority
C004152,18-24,Core,Omnichannel,Event,B001,NYC Flagship,New York,Northeast,Flagship,Tier 1,Advanced,1,88,B001_A07,5,163,Top Performer,Fashion,Ready-to-Wear,Fragrance Discovery,1,Medium Strategic Value,87,2,2,3,5348.75,1.5,10697.5,28449.55,5348.75,1,0,0,6.41,17,68,14,10,3,1,1,21.8,Private Event,1,0,0,0,12,0.3,0,0,0,999,1,4,0.493,1,1,1,Email + SMS,1,0,0.0,90.3,0,2,0,1,0.8042,1,4301.23,3,3,4,10,28.6,40.0,25.0,4.9,Core Value,Fashion-First Client,"Recommend styling appointment, new collection preview, or category expansion outreach.",0.7472,Medium Priority
C004153,45-54,New,Boutique,Boutique Walk-In,B007,San Francisco Boutique,San Francisco,West,Fashion Boutique,Tier 2,Developing,0,78,B007_A01,6,238,Emerging,Fashion,Ready-to-Wear,Accessories,1,Medium Strategic Value,35,0,0,0,0.0,0.0,0.0,30.65,2288.63,1,0,0,1.71,3,12,11,5,5,0,0,69.2,Fashion Preview,1,1,0,0,2,0.185,0,0,0,999,0,3,0.384,1,1,1,Email + SMS,1,0,0.0,92.9,0,0,0,0,0.2985,1,683.16,5,1,1,7,16.0,21.6,50.0,3.6,Entry Value,New Client,"Enroll in welcome journey with brand story, service introduction, and first follow-up touchpoint.",0.3422,Low Priority
C004154,35-44,Core,Boutique,Boutique Walk-In,B003,Beverly Hills Boutique,Los Angeles,West,Flagship,Tier 1,Advanced,1,86,B003_A14,2,272,High Performer,Fragrance & Beauty,Skincare,Fashion Entry,1,Scale Opportunity,86,3,3,7,345.16,2.33,1035.48,2101.35,345.16,1,4,0,5.71,3,15,8,15,4,0,0,39.9,Fashion Preview,1,0,0,0,18,0.14,1,0,0,20,1,7,0.052,1,0,1,Email,3,0,0.0,82.1,0,2,0,0,0.5843,0,201.67,3,4,2,9,15.8,17.9,25.0,9.0,Entry Value,Core Client,Maintain regular lifecycle communication and monitor for upgrade or churn signals.,0.6735,Medium Priority
C004155,25-34,New,Omnichannel,Email Campaign,B002,SoHo Boutique,New York,Northeast,Fashion Boutique,Tier 1,Advanced,0,82,B002_A12,7,254,Core,Fragrance & Beauty,Fragrance,Handbags,1,Scale Opportunity,135,2,2,5,193.37,2.5,386.74,386.74,193.37,2,0,0,4.08,13,26,4,11,6,0,0,47.9,Private Event,1,0,0,0,27,0.133,0,0,0,999,1,1,0.286,0,0,0,Do Not Contact,1,0,0.0,68.7,1,0,0,0,0.295,1,9.27,2,3,2,7,11.3,22.1,25.0,30.7,Entry Value,Non-Contactable Client,Do not contact directly; monitor behavior and rely on owned-channel experience.,0.2857,Low Priority
C004156,18-24,New,Omnichannel,Boutique Walk-In,B001,NYC Flagship,New York,Northeast,Flagship,Tier 1,Advanced,1,88,B001_A10,3,102,High Performer,Fashion,Ready-to-Wear,Shoes,1,Medium Strategic Value,107,1,1,2,3354.18,2.0,3354.18,3924.57,3354.18,1,1,0,5.63,8,40,14,5,2,2,1,40.0,Beauty Replenishment,1,1,1,1,23,0.28,0,0,0,999,0,1,0.388,1,0,1,Email,2,0,0.0,78.1,0,0,0,0,0.5715,1,1916.88,3,2,3,8,22.4,47.2,100.0,11.0,Entry Value,Fashion-First Client,"Recommend styling appointment, new collection preview, or category expansion outreach.",0.5686,High Priority
C004157,35-44,VIP,Omnichannel,Online Search,B005,Chicago Boutique,Chicago,Midwest,Mixed Boutique,Tier 2,Developing,0,70,B005_A11,3,221,High Performer,Fragrance & Beauty,Fragrance,Skincare,1,Scale Opportunity,26,7,7,19,472.83,2.71,3309.81,17653.08,472.83,5,6,1,9.15,8,24,4,12,2,2,1,80.3,Fashion Preview,1,1,0,0,29,0.248,0,0,0,999,6,14,0.651,1,0,1,Email,0,0,0.0,82.6,0,3,1,1,0.9969,1,471.36,5,5,3,13,43.4,40.6,50.0,8.7,High Value,VIP Loyalist,"Invite to private preview, exclusive appointment, or high-touch boutique experience.",0.9945,Top Priority
C004158,55-64,Core,Online,Boutique Walk-In,B009,Washington DC Boutique,Washington DC,Northeast,Mixed Boutique,Tier 3,Emerging,0,66,B009_A04,5,228,High Performer,Fashion,Accessories,Shoes,1,Medium Strategic Value,83,1,1,2,2485.51,2.0,2485.51,5697.0,2485.51,1,2,0,5.88,15,45,4,3,1,2,1,29.5,WFJ Appointment Invite,1,0,0,0,4,0.253,0,0,0,999,0,0,0.566,1,0,1,Email,0,0,0.0,84.8,0,1,0,0,0.5097,1,1266.9,3,2,3,8,20.2,34.3,25.0,7.6,Entry Value,Core Client,Maintain regular lifecycle communication and monitor for upgrade or churn signals.,0.4713,Medium Priority
C004159,65+,Core,Online,Boutique Walk-In,B010,Digital / E-Commerce,Digital,Digital,Digital,Digital,Digital,0,95,DIGITAL_POOL,0,0,Digital,Watches & Fine Jewelry,Fine Jewelry,Fashion Styling,1,High Strategic Value,34,3,3,3,5852.07,1.0,17556.21,43525.18,5852.07,2,3,0,7.28,13,65,1,6,8,3,1,36.2,Fashion Preview,1,0,0,0,15,0.376,1,1,0,162,1,0,0.41,0,0,0,Do Not Contact,3,0,0.0,86.1,0,2,0,0,0.7925,1,1159.43,5,4,4,13,21.4,44.3,25.0,7.0,Growth Value,WFJ Opportunity Client,Recommend Watches & Fine Jewelry advisor follow-up and appointment consultation.,0.7779,High Priority
C004160,35-44,Core,Boutique,Boutique Walk-In,B005,Chicago Boutique,Chicago,Midwest,Mixed Boutique,Tier 2,Developing,0,70,B005_A06,2,170,Emerging,Fashion,Ready-to-Wear,Fine Jewelry Interest,1,Medium Strategic Value,101,2,2,2,4159.85,1.0,8319.7,21370.32,4159.85,1,1,0,6.45,2,10,8,5,9,0,1,11.0,Reactivation,1,1,0,0,10,0.161,0,0,0,999,1,3,0.201,0,1,1,SMS,1,2,1.0,76.6,0,3,0,0,0.3958,1,1646.42,3,3,4,10,14.1,25.4,50.0,54.2,Core Value,Fashion-First Client,"Recommend styling appointment, new collection preview, or category expansion outreach.",0.347,Low Priority
C004161,35-44,VIP,Boutique,Event,B004,Miami Design District,Miami,Southeast,Mixed Boutique,Tier 1,Advanced,1,80,B004_A15,3,178,Core,Watches & Fine Jewelry,Bridal / Occasion Jewelry,,0,High Strategic Value,34,4,4,4,18282.82,1.0,73131.28,423143.98,18282.82,2,9,1,11.13,2,8,1,6,5,0,0,10.9,No Recent Campaign,0,0,0,0,999,0.267,0,0,0,999,3,5,0.438,0,0,0,Do Not Contact,1,0,0.0,89.5,0,8,0,1,0.9559,1,4369.23,5,5,5,15,23.9,11.1,0.0,5.3,Ultra High Value,VIP Loyalist,"Invite to private preview, exclusive appointment, or high-touch boutique experience.",0.8716,High Priority
C004162,25-34,Core,Boutique,Online Search,B001,NYC Flagship,New York,Northeast,Flagship,Tier 1,Advanced,1,88,B001_A15,5,173,Core,Watches & Fine Jewelry,Bridal / Occasion Jewelry,,0,High Strategic Value,111,3,3,3,17286.25,1.0,51858.75,121168.83,17286.25,4,3,1,9.41,5,10,1,7,8,1,1,51.2,Beauty Replenishment,1,1,0,0,2,0.568,0,0,0,999,0,3,0.679,1,1,1,Email + SMS,0,0,0.0,82.2,0,4,0,0,0.7841,1,13554.51,3,4,5,12,22.5,38.2,50.0,8.9,High Value,WFJ Opportunity Client,Recommend Watches & Fine Jewelry advisor follow-up and appointment consultation.,0.5696,High Priority
C004163,35-44,High Potential,Online,Social Media,B005,Chicago Boutique,Chicago,Midwest,Mixed Boutique,Tier 2,Developing,0,70,B005_A11,5,266,Core,Fragrance & Beauty,Makeup,Skincare,1,Scale Opportunity,70,4,4,12,558.41,3.0,2233.64,8012.43,558.41,3,3,0,6.17,12,84,5,11,2,2,1,42.7,Welcome Journey,1,1,1,1,13,0.345,0,0,0,999,0,1,0.659,1,1,1,Email + SMS,1,0,0.0,78.9,0,2,0,0,0.8516,1,475.52,4,5,3,12,28.2,53.5,100.0,10.6,Growth Value,Beauty-First Digital Client,Target with personalized beauty launch journey and digital-to-boutique conversion path.,0.7982,High Priority
C004164,35-44,Core,Boutique,Boutique Walk-In,B003,Beverly Hills Boutique,Los Angeles,West,Flagship,Tier 1,Advanced,1,86,B003_A14,3,222,Emerging,Fashion,Shoes,Shoes,1,Medium Strategic Value,162,0,0,0,0.0,0.0,0.0,0.0,3565.68,4,2,0,0.9,1,6,11,1,2,0,0,70.6,Fragrance Launch,1,0,0,0,19,0.262,0,0,0,999,0,2,0.413,1,0,1,Email,1,0,0.0,77.0,0,0,1,0,0.1439,0,513.09,2,1,1,4,16.6,19.1,25.0,11.5,Entry Value,Core Client,Maintain regular lifecycle communication and monitor for upgrade or churn signals.,0.1396,Low Priority
C004165,45-54,VIP,Online,Referral,B005,Chicago Boutique,Chicago,Midwest,Mixed Boutique,Tier 2,Developing,0,70,B005_A04,3,112,Top Performer,Fragrance & Beauty,Fragrance,Fashion Entry,1,Scale Opportunity,44,5,5,11,662.84,2.2,3314.2,17899.89,662.84,2,3,1,8.55,17,119,6,14,2,1,1,83.3,Beauty Replenishment,1,0,0,0,25,0.415,1,1,1,43,4,2,0.532,1,0,1,Email,1,1,0.2,67.0,1,6,0,0,0.964,1,415.32,5,5,3,13,39.2,54.8,25.0,45.3,High Value,VIP Loyalist,"Invite to private preview, exclusive appointment, or high-touch boutique experience.",0.9181,Top Priority
C004166,35-44,High Potential,Online,Referral,B003,Beverly Hills Boutique,Los Angeles,West,Flagship,Tier 1,Advanced,1,86,B003_A06,5,167,Emerging,Fashion,Ready-to-Wear,Fragrance Discovery,1,Medium Strategic Value,94,5,5,6,20101.13,1.2,100505.65,355566.73,20101.13,3,1,1,10.05,14,42,12,7,4,1,0,58.2,Fragrance Launch,1,0,0,0,18,0.449,0,0,0,999,2,0,0.294,1,1,1,Email + SMS,2,1,0.2,85.6,1,4,0,0,0.8252,0,10782.31,3,5,5,13,23.6,31.6,25.0,36.0,Ultra High Value,Fashion-First Client,"Recommend styling appointment, new collection preview, or category expansion outreach.",0.7964,Top Priority
C004167,25-34,High Potential,Boutique,Boutique Walk-In,B002,SoHo Boutique,New York,Northeast,Fashion Boutique,Tier 1,Advanced,0,82,B002_A10,3,166,Emerging,Watches & Fine Jewelry,Fine Jewelry,Handbags,1,High Strategic Value,81,9,9,9,17702.83,1.0,159325.47,552934.34,17702.83,4,5,1,11.12,3,18,3,3,13,0,1,29.7,Fashion Preview,1,0,0,0,14,0.473,0,0,0,999,2,8,0.325,1,1,1,Email + SMS,4,0,0.0,93.3,0,1,0,0,0.9491,1,16802.58,3,5,5,13,18.1,34.4,25.0,3.4,Ultra High Value,WFJ Opportunity Client,Recommend Watches & Fine Jewelry advisor follow-up and appointment consultation.,0.9679,Top Priority
C004168,25-34,New,Omnichannel,Online Search,B001,NYC Flagship,New York,Northeast,Flagship,Tier 1,Advanced,1,88,B001_A09,2,243,High Performer,Watches & Fine Jewelry,High Jewelry Interest,Fragrance Discovery,1,High Strategic Value,155,3,3,3,6982.67,1.0,20948.01,20948.01,6982.67,1,0,0,6.47,12,24,0,11,6,2,1,70.2,Fragrance Launch,1,0,0,0,22,0.358,0,0,0,999,1,3,0.315,1,1,1,Email + SMS,0,0,0.0,80.3,0,0,0,0,0.5965,1,4164.92,2,4,5,11,21.0,42.8,25.0,9.9,Core Value,Core Client,Maintain regular lifecycle communication and monitor for upgrade or churn signals.,0.3818,Low Priority
C004169,25-34,New,Boutique,Boutique Walk-In,B003,Beverly Hills Boutique,Los Angeles,West,Flagship,Tier 1,Advanced,1,86,B003_A15,2,114,Core,Watches & Fine Jewelry,Fine Jewelry,Watches,1,High Strategic Value,44,1,1,1,4443.1,1.0,4443.1,5343.68,4443.1,1,0,0,5.6,5,35,4,2,3,0,0,12.8,WFJ Appointment Invite,1,1,0,0,6,0.245,0,0,0,999,0,1,0.521,0,0,0,Do Not Contact,0,0,0.0,97.7,0,1,0,0,0.4964,0,551.35,5,2,3,10,8.3,13.3,50.0,1.2,Entry Value,Non-Contactable Client,Do not contact directly; monitor behavior and rely on owned-channel experience.,0.5407,Low Priority
C004170,25-34,Core,Boutique,Referral,B001,NYC Flagship,New York,Northeast,Flagship,Tier 1,Advanced,1,88,B001_A13,4,154,High Performer,Fragrance & Beauty,Makeup,Fine Jewelry Interest,1,Scale Opportunity,100,2,2,5,282.29,2.5,564.58,1495.15,282.29,2,1,0,4.84,2,4,4,8,10,1,1,37.8,Beauty Replenishment,1,1,0,0,5,0.251,0,0,0,999,0,1,0.294,1,0,1,Email,1,0,0.0,93.2,0,0,0,0,0.4126,0,116.47,3,3,2,8,12.7,32.3,50.0,3.4,Entry Value,Core Client,Maintain regular lifecycle communication and monitor for upgrade or churn signals.,0.4128,Medium Priority
C004171,25-34,New,Omnichannel,Event,B001,NYC Flagship,New York,Northeast,Flagship,Tier 1,Advanced,1,88,B001_A07,2,132,Emerging,Fragrance & Beauty,Fragrance,Fashion Entry,1,Scale Opportunity,99,1,1,2,352.86,2.0,352.86,624.07,352.86,1,1,0,4.42,5,35,7,10,0,2,1,68.1,No Recent Campaign,0,0,0,0,999,0.356,0,0,0,999,0,2,0.475,0,0,0,Do Not Contact,2,0,0.0,91.5,0,1,0,0,0.4762,0,42.01,3,2,2,7,13.4,39.7,0.0,4.3,Entry Value,Non-Contactable Client,Do not contact directly; monitor behavior and rely on owned-channel experience.,0.4199,Low Priority
C004172,65+,High Potential,Online,Email Campaign,B010,Digital / E-Commerce,Digital,Digital,Digital,Digital,Digital,0,95,DIGITAL_POOL,0,0,Digital,Fragrance & Beauty,Skincare,Handbags,1,Scale Opportunity,68,6,6,12,296.86,2.0,1781.16,6313.11,296.86,2,2,0,5.83,13,52,6,11,4,2,1,46.8,WFJ Appointment Invite,1,1,0,0,19,0.294,0,0,0,999,1,0,0.694,0,0,0,Do Not Contact,2,0,0.0,82.0,0,2,1,1,0.8995,1,66.76,4,5,3,12,25.1,41.7,50.0,9.0,Growth Value,Beauty-First Client,"Target with fragrance, skincare, or beauty replenishment campaign.",0.8791,Low Priority
C004173,35-44,New,Online,Boutique Walk-In,B004,Miami Design District,Miami,Southeast,Mixed Boutique,Tier 1,Advanced,1,80,B004_A06,5,158,Emerging,Fragrance & Beauty,Skincare,Fashion Entry,1,Scale Opportunity,225,1,1,2,173.13,2.0,173.13,207.82,173.13,1,1,0,3.86,12,36,7,8,2,1,0,53.4,No Recent Campaign,0,0,0,0,999,0.176,0,0,0,999,1,1,0.309,1,1,1,Email + SMS,1,0,0.0,74.7,0,0,0,0,0.1264,0,21.89,1,2,1,4,18.3,23.8,0.0,12.7,Entry Value,Core Client,Maintain regular lifecycle communication and monitor for upgrade or churn signals.,0.1053,Low Priority
C004174,35-44,New,Omnichannel,Online Search,B004,Miami Design District,Miami,Southeast,Mixed Boutique,Tier 1,Advanced,1,80,B004_A06,2,64,Core,Fragrance & Beauty,Makeup,Skincare,1,Scale Opportunity,365,3,3,5,179.37,1.67,538.11,624.56,179.37,1,1,0,4.53,10,20,7,7,0,2,1,60.9,Welcome Journey,1,0,0,0,4,0.187,0,0,0,999,0,2,0.428,1,1,1,Email + SMS,0,0,0.0,72.6,0,1,0,1,0.1201,0,21.54,1,4,2,7,26.2,35.3,25.0,13.7,Entry Value,Beauty-First Client,"Target with fragrance, skincare, or beauty replenishment campaign.",0.1109,Low Priority
C004175,55-64,New,Omnichannel,Boutique Walk-In,B009,Washington DC Boutique,Washington DC,Northeast,Mixed Boutique,Tier 3,Emerging,0,66,B009_A04,6,135,Core,Fragrance & Beauty,Fragrance,Fashion Entry,1,Scale Opportunity,111,3,3,6,368.64,2.0,1105.92,1105.92,368.64,2,0,0,4.71,22,44,8,17,1,3,1,75.5,Reactivation,1,1,0,0,29,0.04,0,0,0,999,0,3,0.253,1,1,1,Email + SMS,0,0,0.0,82.8,0,1,0,0,0.6929,1,255.43,3,4,2,9,24.8,46.0,50.0,8.6,Entry Value,Digital High-Intent Client,"Use digital retargeting, wishlist follow-up, and appointment conversion prompt.",0.5705,Medium Priority
C004176,65+,New,Online,Online Search,B010,Digital / E-Commerce,Digital,Digital,Digital,Digital,Digital,0,95,DIGITAL_POOL,0,0,Digital,Watches & Fine Jewelry,Fine Jewelry,Fragrance Discovery,1,High Strategic Value,113,2,2,2,3331.65,1.0,6663.3,6663.3,3331.65,2,0,0,5.78,11,66,3,11,10,2,1,66.9,Fashion Preview,1,0,0,0,16,0.256,0,0,0,999,0,1,0.546,0,0,0,Do Not Contact,0,0,0.0,84.2,0,0,0,0,0.4897,0,407.89,3,3,4,10,14.6,47.8,25.0,7.9,Entry Value,Digital High-Intent Client,"Use digital retargeting, wishlist follow-up, and appointment conversion prompt.",0.3178,Low Priority
C004177,35-44,New,Boutique,Social Media,B005,Chicago Boutique,Chicago,Midwest,Mixed Boutique,Tier 2,Developing,0,70,B005_A01,5,177,Top Performer,Fragrance & Beauty,Fragrance,Skincare,1,Scale Opportunity,160,2,2,5,98.43,2.5,196.86,208.28,98.43,1,0,0,3.69,3,12,5,10,4,1,0,41.2,No Recent Campaign,0,0,0,0,999,0.3,0,0,0,999,0,3,0.195,1,1,1,Email + SMS,0,0,0.0,87.4,0,2,0,1,0.2943,1,28.97,2,3,1,6,21.1,20.0,0.0,6.3,Entry Value,Core Client,Maintain regular lifecycle communication and monitor for upgrade or churn signals.,0.2333,Low Priority
C004178,55-64,High Potential,Online,Boutique Walk-In,B008,Boston Boutique,Boston,Northeast,Fragrance & Beauty Boutique,Tier 3,Emerging,0,68,B008_A04,6,122,High Performer,Fragrance & Beauty,Fragrance,Fashion Entry,1,Scale Opportunity,68,6,6,13,246.06,2.17,1476.36,4489.02,246.06,3,4,0,6.07,12,72,14,13,1,1,1,63.2,Beauty Replenishment,1,0,0,0,20,0.647,0,0,0,999,2,0,0.58,1,1,1,Email + SMS,0,1,0.167,75.1,0,1,0,0,0.8467,1,208.35,4,5,3,12,22.9,50.0,25.0,25.4,Growth Value,Core Client,Maintain regular lifecycle communication and monitor for upgrade or churn signals.,0.8253,High Priority
C004179,35-44,Core,Boutique,Event,B003,Beverly Hills Boutique,Los Angeles,West,Flagship,Tier 1,Advanced,1,86,B003_A01,4,146,Core,Watches & Fine Jewelry,Watches,Fashion Styling,1,High Strategic Value,184,3,3,4,15097.81,1.33,45293.43,102990.74,15097.81,2,0,1,9.22,4,28,3,7,10,0,1,22.7,Welcome Journey,1,0,0,0,21,0.133,0,0,0,999,1,2,0.151,1,1,1,Email + SMS,1,0,0.0,83.9,0,0,0,0,0.3046,0,4598.11,1,4,5,10,11.9,29.1,25.0,8.1,High Value,WFJ Opportunity Client,Recommend Watches & Fine Jewelry advisor follow-up and appointment consultation.,0.165,Low Priority
C004180,25-34,New,Boutique,Social Media,B003,Beverly Hills Boutique,Los Angeles,West,Flagship,Tier 1,Advanced,1,86,B003_A06,6,185,Top Performer,Fragrance & Beauty,Fragrance,Fine Jewelry Interest,1,Scale Opportunity,144,3,3,6,93.99,2.0,281.97,281.97,93.99,1,0,0,3.89,0,0,1,6,8,1,1,44.5,Reactivation,1,1,0,0,14,0.173,0,0,0,999,2,2,0.257,1,0,1,Email,0,0,0.0,86.8,0,1,0,0,0.4332,0,40.72,2,4,2,8,15.7,29.0,50.0,6.6,Entry Value,Core Client,Maintain regular lifecycle communication and monitor for upgrade or churn signals.,0.3271,Low Priority
C004181,35-44,Core,Boutique,Referral,B003,Beverly Hills Boutique,Los Angeles,West,Flagship,Tier 1,Advanced,1,86,B003_A08,5,125,Emerging,Fashion,Handbags,Fragrance Discovery,1,Medium Strategic Value,92,2,2,3,6430.1,1.5,12860.2,34745.2,6430.1,1,0,0,6.53,5,20,11,12,2,1,0,48.0,Fragrance Launch,1,0,0,0,4,0.294,0,0,0,999,1,7,0.112,0,0,0,Do Not Contact,2,0,0.0,78.0,0,1,0,0,0.5214,1,838.12,3,3,4,10,11.3,23.0,25.0,11.0,Growth Value,Fashion-First Client,"Recommend styling appointment, new collection preview, or category expansion outreach.",0.495,Low Priority
C004182,45-54,Core,Boutique,Boutique Walk-In,B006,Dallas Boutique,Dallas,South,Mixed Boutique,Tier 2,Developing,1,72,B006_A15,3,251,Core,Fragrance & Beauty,Makeup,Skincare,1,Scale Opportunity,124,4,4,10,187.72,2.5,750.88,1916.15,187.72,1,4,0,5.6,6,30,2,20,1,0,0,58.2,Fragrance Launch,1,0,0,0,25,0.434,0,0,0,999,1,5,0.113,0,1,1,SMS,0,0,0.0,64.8,1,2,0,1,0.5043,0,61.53,2,5,2,9,23.7,25.4,25.0,32.6,Entry Value,Core Client,Maintain regular lifecycle communication and monitor for upgrade or churn signals.,0.4802,Medium Priority
